player_id,full_name,primary_pos,college,birth_date,first_year,last_year,career_seasons,total_career_games,career_passing_yards,career_rushing_yards,career_receiving_yards,career_tds,playoff_games,playoff_passing_yards,playoff_rushing_yards,playoff_receiving_yards,playoff_tds,def_solo_tackles,def_sacks,def_ints,draft_pick,pro_bowls,all_pros,hof_flag,height_in,weight_lb,forty_time,bench_press,vertical_jump,broad_jump,three_cone,twenty_shuttle,playoff_performance_bonus
00-0033080,Seth DeValve,TE,Princeton,1993-01-29,2016,2020,5,37,0,0,736,4,0,0,0,0,0,8,0.0,0,138,0,0,False,75.0,245.0,,,,,,,0.0
00-0038476,Tommy DeVito,QB,Illinois; Syracuse,1998-08-07,2023,2025,1,9,1101,195,0,9,0,0,0,0,0,0,0.0,0,999,0,0,False,74.0,210.0,,,,,,,0.0
00-0004112,James Dearth,TE,Tarleton State; Tulsa,1976-01-22,1999,2010,2,5,0,0,10,1,0,0,0,0,0,0,0.0,0,999,0,0,False,76.0,265.0,,,,,,,0.0
00-0027690,Eric Decker,WR,Minnesota,1987-03-15,2010,2017,8,102,0,1,5816,53,7,0,9,301,1,8,0.0,0,87,0,0,False,75.0,214.0,4.54,15.0,,,,,5.3
00-0032381,Taylor Decker,OT,Ohio State,1993-08-23,2016,2025,2,3,0,0,15,2,0,0,0,0,0,0,0.0,0,999,0,0,False,79.0,324.0,5.23,20.0,29.0,101.0,7.7,4.76,0.0
00-0036332,Josiah Deguara,TE,Cincinnati,1997-02-14,2020,2025,4,26,0,0,436,2,1,0,0,0,0,8,0.0,0,94,0,0,False,74.0,240.0,4.72,25.0,35.5,115.0,7.15,4.35,5.0
00-0035686,Michael Deiter,C,Wisconsin,1996-09-03,2019,2025,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,78.0,315.0,5.23,21.0,28.0,105.0,7.88,4.81,0.0
00-0004161,Jake Delhomme,QB,Louisiana-Lafayette,1975-01-10,1998,2011,11,102,20964,332,0,133,8,1847,23,0,12,0,0.0,0,999,0,0,False,74.0,215.0,,,,,,,8.0
00-0038977,Tank Dell,WR,Houston; Independence Comm. College; Alabama A&M,1999-10-29,2023,2025,1,10,0,51,709,7,0,0,0,0,0,0,0.0,0,69,0,0,False,70.0,165.0,4.49,,,121.0,,,0.0
00-0022592,Curtis Deloatch,DB,North Carolina A&T,1981-10-04,2004,2007,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,74.0,217.0,4.5,10.0,35.5,120.0,6.97,4.42,0.0
00-0038705,Emari Demercado,RB,TCU,1999-01-20,2023,2025,1,11,0,284,119,2,0,0,0,0,0,0,0.0,0,999,0,0,False,69.0,215.0,,,,,,,0.0
00-0029722,Jeff Demps,RB,Florida,1990-01-08,2012,2014,1,2,0,14,21,0,0,0,0,0,0,0,0.0,0,999,0,0,False,67.0,191.0,,,,,,,0.0
00-0026257,Quintin Demps,S,Texas-El Paso,1985-06-29,2008,2017,2,2,0,0,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,71.0,216.0,4.39,16.0,31.5,110.0,,,0.0
00-0021189,Ryan Denney,DE,BYU,1977-06-15,2002,2010,2,2,0,0,44,2,0,0,0,0,0,0,0.0,0,999,0,0,False,79.0,264.0,4.86,36.0,33.0,107.0,7.18,4.25,0.0
00-0004200,Autry Denson,RB,Notre Dame,1976-12-08,1999,2002,4,13,0,207,130,0,4,0,41,60,0,0,0.0,0,999,0,0,False,70.0,203.0,,,,,,,5.0
00-0031609,A.J. Derby,TE,Arkansas; Coffeyville CC; Iowa,1991-09-20,2015,2018,3,20,0,0,452,3,0,0,0,0,0,1,0.0,0,202,0,0,False,77.0,240.0,,,,,,,0.0
00-0004229,Koy Detmer,QB,Colorado,1973-07-05,1997,2006,7,23,933,10,0,6,2,91,0,0,0,0,0.0,0,999,0,0,False,73.0,195.0,,,,,,,5.0
00-0004230,Ty Detmer,QB,BYU,1967-10-30,1992,2005,2,9,1454,64,0,8,0,0,0,0,0,0,0.0,0,999,0,0,False,72.0,189.0,,,,,,,0.0
00-0027925,James Develin,FB,Brown,1988-07-23,2010,2019,6,38,0,26,222,5,8,0,5,29,1,0,0.0,0,999,0,0,False,75.0,255.0,,,,,,,5.2
00-0021852,Todd Devoe,WR,Central Missouri,1980-04-05,2005,2006,1,5,0,0,87,1,0,0,0,0,0,0,0.0,0,999,0,0,False,74.0,198.0,,,,,,,0.0
00-0028581,Patrick DiMarco,RB,South Carolina,1989-04-30,2011,2019,8,57,0,14,404,4,5,0,0,43,0,0,0.0,0,999,0,0,False,73.0,234.0,,,,,,,5.0
00-0036384,Ben DiNucci,QB,James Madison,1996-11-24,2020,2025,1,2,219,22,0,0,0,0,0,0,0,0,0.0,0,231,0,0,False,74.0,222.0,,,,,,,0.0
00-0021554,Lorenzo Diamond,TE,Auburn,1978-12-15,2003,2005,2,9,0,0,73,0,0,0,0,0,0,0,0.0,0,999,0,0,False,75.0,260.0,,,,,,,0.0
00-0027819,Dorin Dickerson,TE,Pittsburgh,1988-03-31,2010,2015,3,11,0,-8,151,0,0,0,0,0,0,0,0.0,0,999,0,0,False,73.0,226.0,4.4,24.0,43.5,125.0,6.96,4.3,0.0
00-0027675,Ed Dickson,TE,Oregon,1987-07-25,2010,2019,9,111,0,9,2128,15,13,0,0,263,0,14,0.0,0,70,0,0,False,76.0,250.0,4.59,23.0,34.0,115.0,7.32,4.59,15.0
00-0034160,Michael Dickson,P,Texas,1996-01-04,2018,2025,2,3,0,-9,0,0,0,0,0,0,0,2,0.0,0,149,1,1,False,74.0,208.0,,,,,,,0.0
00-0033474,Gehrig Dieter,WR,Alabama; Bowling Green; SMU,1993-02-24,2017,2021,2,3,0,0,32,0,1,0,0,11,0,0,0.0,0,999,0,0,False,75.0,208.0,,,,,,,5.0
00-0031608,Quandre Diggs,S,Texas,1993-01-22,2015,2025,0,0,0,0,0,0,0,0,0,0,0,463,1.0,24,200,3,0,False,69.0,198.0,4.56,17.0,35.5,113.0,7.22,4.15,0.0
00-0031588,Stefon Diggs,WR,Maryland,1993-11-29,2015,2025,9,136,0,162,9995,67,14,0,21,909,4,2,0.0,0,146,4,1,False,72.0,191.0,4.46,,35.0,115.0,7.03,4.32,15.6
00-0036361,Trevon Diggs,CB,Alabama,1998-09-20,2020,2025,0,0,0,0,0,0,0,0,0,0,0,181,1.0,20,51,2,1,False,73.0,204.0,,,,,,,0.0
00-0004293,Trent Dilfer,QB,Fresno State,1972-03-13,1994,2007,8,58,9150,346,-6,54,4,590,7,0,3,0,0.0,0,999,0,0,False,76.0,247.0,,,,,,,6.5
00-0004294,Ken Dilger,TE,Illinois,1971-02-02,1995,2004,6,88,39,0,2278,13,5,0,0,116,0,0,0.0,0,999,0,0,False,77.0,250.0,,,,,,,5.0
00-0027105,Jarett Dillard,WR,Rice,1985-12-21,2009,2011,2,18,0,0,398,1,0,0,0,0,0,0,0.0,0,999,0,0,False,70.0,187.0,4.5,13.0,42.5,129.0,7.1,4.41,0.0
00-0036265,AJ Dillon,RB,Boston College,1998-05-02,2020,2025,4,58,0,2428,763,18,3,0,69,13,1,2,0.0,0,62,0,0,False,72.0,247.0,4.53,23.0,41.0,131.0,7.19,,5.7
00-0035102,Brandon Dillon,TE,Marian,1997-04-30,2019,2023,1,1,0,0,6,0,0,0,0,0,0,0,0.0,0,999,0,0,False,77.0,250.0,,,,,,,0.0
00-0004304,Corey Dillon,RB,Washington; Dixie College (UT); Garden City CC,1974-10-24,1997,2006,8,118,0,8879,1446,74,8,0,508,74,4,0,0.0,0,999,0,0,False,73.0,225.0,,,,,,,6.0
00-0020550,Darnell Dinkins,TE,Pittsburgh,1977-01-20,2002,2009,7,22,0,0,250,4,0,0,0,0,0,0,0.0,0,999,0,0,False,76.0,260.0,,,,,,,0.0
00-0034159,Will Dissly,TE,Washington,1996-07-08,2018,2025,6,63,0,7,1421,13,1,0,0,1,0,7,0.0,0,120,0,0,False,76.0,265.0,4.87,15.0,28.0,111.0,7.07,4.4,5.0
00-0027772,Anthony Dixon,RB,Mississippi State,1987-09-24,2010,2015,6,59,0,934,140,11,7,0,10,10,2,31,0.0,0,173,0,0,False,73.0,233.0,4.67,15.0,33.0,121.0,7.09,4.49,5.6
00-0026296,Dennis Dixon,QB,Oregon,1985-01-11,2008,2014,3,4,402,56,0,2,0,0,0,0,0,0,0.0,0,999,0,0,False,75.0,215.0,4.58,,,,,,0.0
00-0032411,Kenneth Dixon,RB,Louisiana Tech,1994-01-21,2016,2019,2,18,0,715,213,5,1,0,13,53,0,0,0.0,0,134,0,0,False,70.0,228.0,4.56,18.0,37.5,121.0,6.97,4.28,5.0
00-0032943,Riley Dixon,P,Syracuse,1993-08-24,2016,2025,5,6,34,14,0,0,0,0,0,0,0,16,0.0,0,228,0,0,False,76.0,221.0,5.04,,,,,,0.0
00-0019662,Ron Dixon,WR,Lambuth; West Georgia; Itawamba JC; Tallahassee CC,1976-05-28,2000,2003,3,30,0,13,634,4,4,0,0,130,0,0,0.0,0,999,0,0,False,72.0,190.0,,,,,,,5.0
00-0036158,J.K. Dobbins,RB,Ohio State,1998-12-17,2020,2025,3,24,0,1347,177,13,3,0,147,88,2,0,0.0,0,55,0,0,False,70.0,215.0,,23.0,,,,,6.3
00-0024365,Tim Dobbins,LB,Iowa State; Copiah-Lincoln Junior College,1982-12-10,2006,2014,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,73.0,234.0,4.59,23.0,35.5,110.0,7.25,4.39,0.0
00-0033949,Joshua Dobbs,QB,Tennessee,1995-01-26,2017,2025,4,21,2920,496,0,21,0,0,0,0,0,0,0.0,0,135,0,0,False,75.0,220.0,4.64,,33.0,122.0,6.75,4.31,0.0
00-0030540,Aaron Dobson,WR,Marshall,1991-07-23,2013,2016,3,21,0,0,698,4,1,0,0,33,0,0,0.0,0,59,0,0,False,75.0,205.0,4.37,,,,,,5.0
00-0024178,Kevin Dockery,CB,Mississippi State,1984-01-08,2006,2010,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,68.0,188.0,,,,,,,0.0
00-0032760,Josh Doctson,WR,TCU; Wyoming,1992-12-03,2016,2021,3,32,0,-14,1100,8,0,0,0,0,0,0,0.0,0,22,0,0,False,74.0,205.0,4.5,14.0,41.0,131.0,6.84,4.08,0.0
00-0027815,Matt Dodge,P,East Carolina; Appalachian State,1987-05-30,2010,2010,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,73.0,224.0,,,,,,,0.0
00-0004386,Chris Doering,WR,Florida,1973-05-19,1996,2004,3,25,0,0,454,3,0,0,0,0,0,0,0.0,0,999,0,0,False,76.0,201.0,,,,,,,0.0
00-0037393,JoJo Domann,LB,Nebraska,1997-07-28,2022,2023,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,73.0,230.0,4.62,,34.5,119.0,,,0.0
00-0020050,Matt Dominguez,TE,Sam Houston State,1978-06-27,2001,2002,1,4,0,0,26,0,0,0,0,0,0,0,0.0,0,999,0,0,False,74.0,219.0,,,,,,,0.0
00-0031388,Aaron Donald,DL,Pittsburgh,1991-05-23,2014,2023,0,0,0,0,0,0,0,0,0,0,0,340,111.0,0,13,10,8,False,73.0,280.0,4.68,35.0,32.0,116.0,7.11,4.39,0.0
00-0028838,Larry Donnell,TE,Grambling State,1988-11-01,2012,2016,4,34,0,0,969,9,0,0,0,0,0,0,0.0,0,999,0,0,False,78.0,265.0,,,,,,,0.0
00-0020159,Derek Dorris,WR,Texas Tech,1978-12-01,2002,2002,1,2,0,0,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,73.0,195.0,,,,,,,0.0
00-0032208,Phillip Dorsett,WR,Miami,1993-01-05,2015,2025,8,78,0,84,2001,12,5,0,0,126,2,0,0.0,0,29,0,0,False,70.0,185.0,4.33,13.0,37.0,122.0,6.7,4.11,5.8
00-0023806,DeDe Dorsey,RB,Lindenwood; University of Ottawa (Kans.),1984-08-01,2006,2009,2,11,0,191,68,0,0,0,0,0,0,0,0.0,0,999,0,0,False,71.0,210.0,,,,,,,0.0
00-0022039,Ken Dorsey,QB,Miami,1981-04-22,2003,2008,4,16,2086,18,0,8,0,0,0,0,0,0,0.0,0,999,0,0,False,76.0,215.0,4.7,,,,,,0.0
00-0030116,Kevin Dorsey,WR,Maryland,1990-02-23,2013,2014,1,1,0,0,4,0,0,0,0,0,0,0,0.0,0,999,0,0,False,73.0,207.0,,,,,,,0.0
00-0036124,Khalil Dorsey,CB,Northern Arizona,1998-03-31,2020,2025,1,1,0,0,31,0,0,0,0,0,0,0,0.0,0,999,0,0,False,68.0,188.0,,,,,,,0.0
00-0035500,Greg Dortch,WR,Wake Forest,1998-05-29,2019,2025,3,22,0,73,762,4,0,0,0,0,0,0,0.0,0,999,0,0,False,67.0,175.0,,,,,,,0.0
00-0035120,Keelan Doss,WR,UC Davis,1996-03-21,2019,2023,2,8,0,0,166,0,0,0,0,0,0,0,0.0,0,999,0,0,False,75.0,215.0,,8.0,,,,,0.0
00-0028061,Tandon Doss,WR,Indiana,1989-09-22,2011,2014,3,21,0,0,428,1,2,0,0,0,0,1,0.0,0,123,0,0,False,74.0,205.0,4.62,14.0,,,,,5.0
00-0038862,Elijah Dotson,RB,Northern Colorado,1999-01-19,2023,2025,1,1,0,6,13,0,0,0,0,0,0,0,0.0,0,999,0,0,False,69.0,202.0,,,,,,,0.0
00-0037741,Jahan Dotson,WR,Penn State,2000-03-22,2022,2025,2,29,0,-7,1041,11,0,0,0,0,0,2,0.0,0,16,0,0,False,71.0,184.0,4.43,,36.0,121.0,7.28,,0.0
00-0037816,Romeo Doubs,WR,Nevada,2000-04-13,2022,2025,2,30,0,11,1099,11,2,0,0,234,1,0,0.0,0,132,0,0,False,74.0,204.0,,,,,,,6.0
00-0026221,Early Doucet,WR,LSU,1985-10-28,2008,2012,5,52,0,14,1491,7,3,0,0,141,2,9,0.0,0,81,0,0,False,72.0,212.0,4.59,,,,,,6.3
00-0004463,Dameane Douglas,WR,California,1976-03-15,1999,2003,3,11,0,0,165,3,0,0,0,0,0,0,0.0,0,999,0,0,False,72.0,195.0,,,,,,,0.0
00-0038621,DeMario Douglas,WR,Liberty,2000-12-08,2023,2025,1,14,0,41,561,0,0,0,0,0,0,0,0.0,0,210,0,0,False,68.0,192.0,,,,,,,0.0
00-0026224,Harry Douglas,WR,Louisville,1984-09-16,2008,2017,9,107,0,65,3759,11,5,0,0,69,0,0,0.0,0,84,0,0,False,72.0,183.0,4.51,,31.0,120.0,6.57,4.12,5.0
00-0036139,Rico Dowdle,RB,South Carolina,1998-06-14,2020,2025,2,18,0,385,144,4,1,0,11,14,0,0,0.0,0,999,0,0,False,72.0,215.0,4.54,,38.0,127.0,,,5.0
00-0038632,Colton Dowell,WR,Tennessee-Martin,1999-04-19,2023,2024,1,2,0,0,3,0,0,0,0,0,0,2,0.0,0,228,0,0,False,75.0,212.0,,,,,,,0.0
00-0038997,Josh Downs,WR,North Carolina,2001-08-12,2023,2025,1,17,0,0,771,2,0,0,0,0,0,0,0.0,0,79,0,0,False,69.0,171.0,4.48,,38.5,131.0,,,0.0
00-0030181,Jack Doyle,TE,Western Kentucky,1990-05-05,2013,2021,9,102,0,0,2729,24,5,0,0,100,1,0,0.0,0,999,0,0,False,78.0,262.0,,,,,,,5.4
00-0004508,Scott Dragos,RB,Boston College,1975-10-28,2000,2001,1,5,0,0,28,0,0,0,0,0,0,0,0.0,0,999,0,0,False,74.0,245.0,,,,,,,0.0
00-0033118,Kenyan Drake,RB,Alabama,1994-01-26,2016,2023,8,98,0,3834,1655,41,1,0,0,0,0,6,0.0,0,73,0,0,False,73.0,216.0,4.45,10.0,34.5,123.0,7.04,4.21,5.0
00-0004519,Tyronne Drakeford,CB,Virginia Tech,1971-06-21,1994,2001,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,71.0,185.0,,,,,,,0.0
00-0028202,Shaun Draughn,RB,North Carolina,1987-12-07,2011,2016,5,39,0,723,597,9,0,0,0,0,0,0,0.0,0,999,0,0,False,71.0,205.0,4.73,21.0,34.0,118.0,7.15,4.2,0.0
00-0027825,Jim Dray,TE,Stanford,1986-12-31,2010,2017,6,46,0,0,605,3,0,0,0,0,0,0,0.0,0,999,0,0,False,77.0,255.0,4.82,17.0,,,,,0.0
00-0004524,Troy Drayton,TE,Penn State,1970-06-29,1993,2000,2,19,0,0,367,2,1,0,0,2,0,0,0.0,0,999,0,0,False,75.0,263.0,,,,,,,5.0
00-0023630,Joel Dreessen,TE,Colorado State,1982-07-26,2005,2013,8,82,0,0,1767,19,2,0,0,46,0,31,0.0,0,198,0,0,False,76.0,245.0,4.72,22.0,36.0,113.0,7.09,4.01,5.0
00-0032436,Jeff Driskel,QB,Louisiana Tech; Florida,1993-04-23,2016,2024,5,22,2394,417,10,19,0,0,0,0,0,0,0.0,0,207,0,0,False,76.0,231.0,4.56,,32.0,122.0,7.19,4.25,0.0
00-0004541,Donald Driver,WR,Alcorn State,1975-02-02,1999,2012,14,195,0,217,10130,62,14,0,25,675,3,4,0.0,0,213,4,0,False,72.0,194.0,,,,,,,15.4
00-0019610,Reuben Droughns,RB,Oregon; Merced College,1978-08-21,2000,2008,7,79,0,3602,989,25,2,0,29,47,0,0,0.0,0,999,0,0,False,71.0,220.0,4.66,13.0,30.0,115.0,7.34,4.41,5.0
00-0020692,Eddie Drummond,WR,Penn State,1980-04-12,2002,2007,6,12,0,46,7,0,0,0,0,0,0,0,0.0,0,999,0,0,False,69.0,188.0,,,,,,,0.0
00-0021376,T.J. Duckett,RB,Michigan State,1981-02-17,2002,2008,7,89,0,2814,303,44,4,0,130,18,2,0,0.0,0,999,0,0,False,72.0,254.0,4.45,,,,,,6.0
00-0004574,Rickey Dudley,TE,Ohio State,1972-07-15,1996,2004,6,55,0,-7,1302,17,5,0,0,26,1,0,0.0,0,999,0,0,False,78.0,255.0,,,,,,,5.4
00-0022746,Jeff Dugan,TE,Maryland,1981-04-08,2004,2010,5,25,0,23,191,3,0,0,0,0,0,0,0.0,0,999,0,0,False,76.0,258.0,5.0,21.0,28.0,109.0,7.4,4.32,0.0
00-0019708,Ron Dugans,WR,Florida State,1977-04-27,2000,2002,3,38,0,0,797,3,0,0,0,0,0,0,0.0,0,999,0,0,False,74.0,205.0,4.58,,,117.0,,,0.0
00-0023072,Wesley Duke,TE,"Mercer University, Atlanta",1981-06-21,2005,2005,1,2,0,0,22,1,0,0,0,0,0,0,0.0,0,999,0,0,False,77.0,225.0,,,,,,,0.0
00-0004595,Chad Dukes,RB,Pittsburgh; Dean JC,1971-12-29,2000,2000,1,1,0,2,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,72.0,230.0,,,,,,,0.0
00-0037252,Greg Dulcich,TE,UCLA,2000-03-26,2022,2025,2,12,0,0,436,2,0,0,0,0,0,0,0.0,0,80,0,0,False,76.0,245.0,4.69,16.0,34.0,122.0,7.05,4.37,0.0
00-0035021,Ashton Dulin,WR,Malone,1997-05-15,2019,2025,4,30,0,51,450,3,0,0,0,0,0,0,0.0,0,999,0,0,False,74.0,215.0,4.43,13.0,38.0,121.0,7.0,4.22,0.0
00-0029004,Lance Dunbar,RB,North Texas,1990-01-25,2012,2017,6,43,0,473,647,2,0,0,0,0,0,0,0.0,0,999,0,0,False,68.0,187.0,,,,,,,0.0
00-0032007,Quinton Dunbar,CB,Florida,1992-07-22,2015,2021,1,1,0,0,31,0,0,0,0,0,0,0,0.0,0,999,0,0,False,74.0,202.0,,,,,,,0.0
00-0027662,Carlos Dunlap,DE,Florida,1989-02-28,2010,2022,0,0,0,0,0,0,0,0,0,0,0,384,100.0,2,54,2,0,False,78.0,277.0,4.68,21.0,31.5,111.0,7.21,4.61,0.0
00-0004633,Damon Dunn,WR,Stanford,1976-03-15,1999,2000,1,1,0,0,6,0,0,0,0,0,0,0,0.0,0,999,0,0,False,69.0,182.0,,,,,,,0.0
00-0004634,David Dunn,WR,Fresno State; Bakersfield College,1972-06-10,1995,2001,3,9,0,0,45,0,0,0,0,0,0,0,0.0,0,999,0,0,False,75.0,220.0,,,,,,,0.0
00-0004637,Jason Dunn,TE,Eastern Kentucky,1973-11-15,1996,2007,8,35,0,0,353,7,0,0,0,0,0,0,0.0,0,999,0,0,False,78.0,274.0,,,,,,,0.0
00-0004640,Warrick Dunn,RB,Florida State,1975-01-05,1997,2008,10,149,0,8923,3464,55,8,2,393,236,3,0,0.0,0,999,0,0,False,69.0,187.0,,,,,,,5.8
00-0028045,Kris Durham,WR,Georgia,1988-03-17,2011,2014,4,26,0,0,699,3,0,0,0,0,0,0,0.0,0,999,0,0,False,78.0,216.0,,,,,,,0.0
00-0039050,Payne Durham,TE,Purdue,2000-06-15,2023,2025,1,6,0,0,58,0,1,0,0,18,0,0,0.0,0,171,0,0,False,77.0,255.0,,,34.5,117.0,,,5.0
00-0036331,Devin Duvernay,WR,Texas,1997-09-12,2020,2025,4,49,0,219,898,6,0,0,0,0,0,2,0.0,0,92,2,1,False,71.0,202.0,4.39,,35.5,123.0,7.13,4.2,0.0
00-0034073,Ross Dwelley,TE,San Diego,1995-01-26,2018,2025,6,27,0,0,518,5,0,0,0,0,0,0,0.0,0,999,0,0,False,77.0,235.0,,,,,,,0.0
00-0004673,Tim Dwight,WR,Iowa,1975-07-13,1998,2007,9,85,0,356,2866,21,0,0,0,0,0,0,0.0,0,999,0,0,False,68.0,180.0,,,,,,,0.0
00-0027786,Jonathan Dwyer,RB,Georgia Tech,1989-07-26,2010,2014,5,33,0,1022,184,3,0,0,0,0,0,1,0.0,0,188,0,0,False,71.0,229.0,4.64,15.0,33.0,107.0,7.56,4.67,0.0
00-0029431,Tony Dye,DB,UCLA,1990-02-11,2012,2013,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,70.0,205.0,,,,,,,0.0
00-0032008,Donteea Dye,WR,Heidelberg College,1993-08-20,2015,2016,1,9,0,0,132,1,0,0,0,0,0,0,0.0,0,999,0,0,False,72.0,195.0,,,,,,,0.0
00-0019473,Deon Dyer,RB,North Carolina,1977-10-02,2000,2002,2,2,0,0,14,0,0,0,0,0,0,0,0.0,0,999,0,0,False,71.0,255.0,4.99,,28.0,104.0,7.88,4.81,0.0
00-0004694,Kevin Dyson,WR,Utah,1975-06-23,1998,2003,5,46,0,-1,2062,16,4,0,0,82,0,0,0.0,0,999,0,0,False,73.0,208.0,,,,,,,5.0
00-0029358,Nate Eachus,FB,Colgate,1990-06-15,2012,2012,1,2,0,18,19,0,0,0,0,0,0,0,0.0,0,999,0,0,False,70.0,212.0,,,,,,,0.0
00-0032705,Ed Eagan,WR,Northwestern State (LA),1993-06-19,2016,2017,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,70.0,198.0,,,,,,,0.0
00-0024553,Biren Ealy,WR,Houston; Arizona,1984-07-07,2007,2009,1,1,0,0,6,0,1,0,0,17,0,0,0.0,0,999,0,0,False,75.0,207.0,,,,,,,5.0
00-0004705,Quinn Early,WR,Iowa,1965-04-13,1988,1999,1,9,0,0,83,0,0,0,0,0,0,0,0.0,0,999,0,0,False,72.0,190.0,,,,,,,0.0
00-0027708,Marcus Easley,WR,Connecticut,1987-11-02,2010,2016,2,7,0,0,71,1,0,0,0,0,0,0,0.0,0,999,0,0,False,74.0,217.0,4.39,16.0,34.0,123.0,6.94,4.6,0.0
00-0022464,Doug Easlick,RB,Virginia Tech,1980-12-04,2004,2004,1,1,0,0,4,0,0,0,0,0,0,0,0.0,0,999,0,0,False,71.0,243.0,,,,,,,0.0
00-0036226,Jacob Eason,QB,Washington,1997-11-17,2020,2023,2,2,84,0,0,0,0,0,0,0,0,0,0.0,0,122,0,0,False,78.0,231.0,4.89,,27.5,110.0,7.5,4.75,0.0
00-0021087,Omar Easy,RB,Penn State,1977-10-29,2002,2005,3,6,0,1,42,1,0,0,0,0,0,0,0.0,0,999,0,0,False,74.0,245.0,4.53,21.0,40.0,123.0,7.25,4.12,0.0
00-0029552,Jeremy Ebert,WR,Northwestern,1989-04-06,2012,2013,1,4,0,0,18,0,0,0,0,0,0,0,0.0,0,999,0,0,False,72.0,195.0,,,,,,,0.0
00-0029570,Nate Ebner,DB,Ohio State,1988-12-14,2012,2021,1,1,0,14,0,0,0,0,0,0,0,69,0.0,0,197,0,0,False,72.0,215.0,,,,,,,0.0
00-0037087,Trestan Ebner,RB,Baylor,1999-01-02,2022,2022,1,7,0,54,8,0,0,0,0,0,0,3,0.0,0,203,0,0,False,71.0,206.0,4.43,,30.0,,,,0.0
00-0031387,Eric Ebron,TE,North Carolina,1993-04-10,2014,2021,8,105,0,-6,3837,36,5,0,0,183,2,0,0.0,0,10,1,0,False,76.0,253.0,4.6,24.0,32.0,120.0,,,5.8
00-0022883,Adimchinobe Echemandu,RB,California,1980-11-21,2004,2007,2,8,0,110,36,0,0,0,0,0,0,0,0.0,0,999,0,0,False,70.0,225.0,4.58,15.0,,,,,0.0
00-0036504,Brandin Echols,CB,Kentucky,1997-10-16,2021,2025,1,1,0,0,18,0,0,0,0,0,0,92,0.0,5,200,0,0,False,70.0,179.0,,,,,,,0.0
00-0023251,Kyle Eckel,RB,Navy,1981-12-30,2006,2010,3,13,0,172,20,2,0,0,0,0,0,0,0.0,0,999,0,0,False,71.0,237.0,,,,,,,0.0
00-0027150,Julian Edelman,WR,Kent State; San Mateo,1986-05-22,2009,2020,11,121,128,413,6820,37,18,51,81,1442,7,16,0.0,0,232,0,0,False,70.0,198.0,,,,,,,15.8
00-0019490,Paul Edinger,K,Michigan State,1978-01-17,2000,2005,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,68.0,175.0,,,,,,,0.0
00-0034681,Chase Edmonds,RB,Fordham,1996-04-13,2018,2024,6,80,0,1972,1159,17,3,0,59,26,0,16,0.0,0,134,0,0,False,69.0,201.0,4.55,19.0,34.0,122.0,6.79,4.07,5.0
00-0034673,Tremaine Edmunds,MLB,Virginia Tech,1998-05-02,2018,2025,0,0,0,0,0,0,0,0,0,0,0,488,7.5,10,16,2,0,False,76.0,251.0,4.54,19.0,,117.0,,,0.0
00-0033838,Trey Edmunds,RB,Maryland; Virginia Tech,1994-12-30,2017,2021,2,7,0,140,48,1,0,0,0,0,0,0,0.0,0,999,0,0,False,74.0,223.0,,,,,,,0.0
00-0027692,Armanti Edwards,WR,Appalachian State,1988-03-08,2010,2013,4,14,11,12,131,0,0,0,0,0,0,0,0.0,0,999,0,0,False,71.0,190.0,4.41,,,,,,0.0
00-0034184,Gus Edwards,RB,Rutgers; Miami,1995-04-13,2018,2024,5,69,0,3395,374,26,7,0,222,28,0,0,0.0,0,999,0,0,False,73.0,238.0,,,,,,,5.0
00-0032001,Ben Edwards,WR,Richmond,1992-04-10,2015,2016,1,1,0,0,9,0,0,0,0,0,0,0,0.0,0,999,0,0,False,72.0,200.0,,,,,,,0.0
00-0023438,Braylon Edwards,WR,Michigan,1983-02-21,2005,2012,8,107,0,16,5521,40,6,0,0,320,2,0,0.0,0,3,1,0,False,75.0,214.0,4.45,,,,,,5.7
00-0036365,Bryan Edwards,WR,South Carolina,1998-11-13,2020,2022,3,29,0,0,779,4,1,0,0,41,0,0,0.0,0,81,0,0,False,75.0,215.0,,,,,,,5.0
00-0022385,Eric Edwards,TE,LSU,1980-08-04,2004,2005,2,9,0,0,184,1,0,0,0,0,0,0,0.0,0,999,0,0,False,77.0,257.0,,,,,,,0.0
00-0032449,Lachlan Edwards,P,Sam Houston State,1992-04-27,2016,2021,2,2,31,0,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,76.0,209.0,,,,,,,0.0
