player_id,full_name,primary_pos,college,birth_date,first_year,last_year,career_seasons,total_career_games,career_passing_yards,career_rushing_yards,career_receiving_yards,career_passing_tds,career_rushing_tds,career_receiving_tds,career_tds,playoff_games,playoff_passing_yards,playoff_rushing_yards,playoff_receiving_yards,playoff_passing_tds,playoff_rushing_tds,playoff_receiving_tds,playoff_tds,def_solo_tackles,def_sacks,def_ints,draft_pick,pro_bowls,all_pros,hof_flag,height_in,weight_lb,forty_time,bench_press,vertical_jump,broad_jump,three_cone,twenty_shuttle
00-0025537,Josh Gattis,SAF,Wake Forest,1984-01-15,2007,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,150,0,0,False,73.0,213.0,4.51,22.0,34.5,121.0,6.72,4.27
00-0034362,Rashaan Gaulden,DB,Tennessee,1995-01-23,2018,2020,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.0,0,85,0,0,False,73.0,200.0,4.61,8.0,30.0,119.0,7.16,4.33
GAU553720,Willie Gault,WR,Tennessee,1960-09-05,1983,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,18,0,0,False,72.0,178.0,,,,,,
00-0020417,Benjamin Gay,RB,Garden City CC,1980-02-28,2001,2001,1,6,0,172,11,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,73.0,227.0,,,,,,
GAY249174,Everett Gay,WR,Texas,1964-10-23,1988,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,124,0,0,False,74.0,209.0,,,,,,
00-0035269,Matt Gay,K,Utah; Utah Valley,1994-03-15,2019,2025,2,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0,145,1,0,False,72.0,232.0,,,,,,
00-0025557,William Gay,FS,Louisville,1985-01-01,2007,2017,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473,7.0,13,170,0,0,False,70.0,187.0,,,,,,
GAY407790,Bill Gay,DE,USC; San Diego City College,1955-05-28,1978,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,55,0,0,False,77.0,250.0,,,,,,
00-0036362,Willie Gay Jr.,LB,Mississippi State,1998-02-15,2020,2025,5,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,7.0,4,63,0,0,False,73.0,246.0,4.46,21.0,39.5,136.0,7.08,4.3
00-0005847,Shaun Gayle,S,Ohio State,1962-03-08,1984,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,271,0,0,False,71.0,202.0,,,,,,
00-0019670,Trevor Gaylor,WR,Miami (Ohio),1977-11-03,2000,2002,3,25,0,0,776,0,0,4,4,2,0,0,35,0,0,0,0,0,0.0,0,111,0,0,False,75.0,195.0,4.56,,37.5,121.0,7.03,4.29
GAY747522,Doug Gaynor,QB,California State - Long Beach; Fresno City College,1963-07-05,1986,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,99,0,0,False,74.0,205.0,,,,,,
00-0019617,Kabeer Gbaja-Biamila,DE,San Diego State,1977-09-24,2000,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,149,0,0,False,76.0,249.0,4.65,21.0,34.0,120.0,6.9,4.28
00-0005854,Cory Geason,TE,Tulane,1975-08-12,2000,2002,1,4,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,76.0,270.0,,,,,,
00-0005855,Ron Geater,DE,Iowa,1969-04-23,1992,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,170,0,0,False,78.0,272.0,,,,,,
00-0031571,Clayton Geathers,S,UCF,1992-06-01,2015,2019,3,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0.0,1,109,0,0,False,74.0,216.0,4.55,22.0,37.0,120.0,7.21,4.27
00-0027784,Clifton Geathers,DT,South Carolina,1987-12-11,2010,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,186,0,0,False,80.0,325.0,4.98,26.0,36.0,112.0,7.69,
00-0005857,Jumpy Geathers,DE,Wichita State University,1960-06-26,1984,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,42,0,0,False,79.0,283.0,,,,,,
00-0022867,Robert Geathers,DE,Georgia,1983-08-11,2004,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,117,0,0,False,75.0,286.0,4.84,24.0,33.5,112.0,,
00-0033944,Ben Gedeon,OLB,Michigan,1994-10-16,2017,2020,1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0.0,0,120,0,0,False,74.0,244.0,4.75,27.0,34.5,119.0,6.98,4.13
00-0005860,Chris Gedney,TE,Syracuse,1970-08-09,1993,2000,1,9,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,61,0,0,False,77.0,254.0,,,,,,
00-0023629,Justin Geisinger,OT,Vanderbilt,1982-05-24,2005,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,197,0,0,False,74.0,317.0,5.38,34.0,25.0,95.0,7.87,4.62
00-0005869,Stan Gelbaugh,QB,Maryland,1962-12-04,1986,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,150,0,0,False,75.0,215.0,,,,,,
00-0005876,Dennis Gentry,RB,Baylor,1959-02-10,1982,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,89,0,0,False,68.0,173.0,,,,,,
00-0033633,Tanner Gentry,WR,Wyoming,1994-12-18,2017,2022,2,5,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,74.0,209.0,,,,,,
00-0035222,Zach Gentry,TE,Michigan,1996-09-10,2019,2023,3,25,0,0,303,0,0,0,0,1,0,0,33,0,0,0,0,1,0.0,0,141,0,0,False,80.0,265.0,4.9,12.0,29.5,110.0,7.4,4.53
00-0005883,Eddie George,RB,Ohio State,1973-09-24,1996,2004,6,93,0,6299,1663,0,49,8,57,9,0,776,134,0,5,0,5,0,0.0,0,14,0,0,False,75.0,235.0,,,,,,
00-0005893,Tony George,SAF,Florida,1975-08-10,1999,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,91,0,0,False,71.0,205.0,,,,,,
00-0005885,Jeff George,QB,Illinois; Purdue,1967-12-08,1990,2004,3,20,4326,63,0,29,0,0,29,2,635,7,0,7,0,0,7,0,0.0,0,1,0,0,False,76.0,214.0,,,,,,
00-0031018,Jeremiah George,LB,Iowa State,1992-01-24,2014,2018,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0.5,0,154,0,0,False,71.0,234.0,4.91,28.0,33.0,116.0,,
00-0005890,Ron George,LB,Stanford; Air Force,1970-03-20,1993,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,121,0,0,False,74.0,240.0,,,,,,
GEO553722,Steve George,DT,Houston,1951-04-11,1974,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,60,0,0,False,77.0,265.0,,,,,,
00-0005894,John Gerak,G,Penn State,1970-01-06,1993,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,57,0,0,False,75.0,300.0,,,,,,
00-0027888,Toby Gerhart,RB,Stanford,1987-03-28,2010,2015,6,76,0,1675,809,0,7,3,10,0,0,0,0,0,0,0,0,7,0.0,0,51,0,0,False,72.0,235.0,4.5,22.0,38.0,118.0,6.94,4.25
00-0005902,Joe Germaine,QB,Ohio State; Scottsdale CC,1975-11-16,1999,2002,1,2,136,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,101,0,0,False,74.0,220.0,,,,,,
00-0005903,Jammi German,WR,Miami,1974-07-04,1998,2001,3,15,0,0,294,0,0,3,3,0,0,0,0,0,0,0,0,0,0.0,0,74,0,0,False,73.0,192.0,,,,,,
00-0020320,Reggie Germany,WR,Ohio State,1978-03-19,2001,2002,1,9,0,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,214,0,0,False,73.0,180.0,4.39,,,,,
00-0033577,Nate Gerry,LB,Nebraska,1995-02-23,2017,2022,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,3.5,3,184,0,0,False,74.0,230.0,4.58,17.0,30.5,122.0,,
00-0035609,Jake Gervase,LB,Iowa,1995-09-18,2019,2022,1,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,73.0,212.0,,,,,,
00-0005907,John Gesek,C,Sacramento State; Diablo Valley College,1963-02-18,1987,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,265,0,0,False,77.0,282.0,,,,,,
00-0034829,Mike Gesicki,TE,Penn State,1995-10-03,2018,2025,6,93,0,0,2861,0,0,20,20,1,0,0,15,0,0,1,1,1,0.0,0,42,0,0,False,78.0,245.0,4.54,22.0,41.5,129.0,6.76,4.1
00-0029139,Adam Gettis,G,Iowa,1988-12-09,2012,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,141,0,0,False,75.0,315.0,4.9,,31.5,112.0,7.99,4.65
00-0027795,David Gettis,WR,Baylor,1987-08-27,2010,2012,1,14,0,2,508,0,0,3,3,0,0,0,0,0,0,0,0,1,0.0,0,198,0,0,False,75.0,220.0,4.43,15.0,34.5,124.0,6.94,4.41
GET207645,Charlie Getty,OT,Penn State,1952-07-24,1974,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,41,0,0,False,76.0,265.0,,,,,,
00-0027697,Brandon Ghee,S,Wake Forest,1987-06-06,2010,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,96,0,0,False,72.0,200.0,4.37,15.0,37.0,127.0,6.75,4.07
00-0023553,Eric Ghiaciuc,C,Central Michigan,1981-05-28,2005,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,119,0,0,False,76.0,303.0,5.09,30.0,32.0,105.0,7.87,4.56
00-0026146,Vernon Gholston,DE,Ohio State,1986-06-05,2008,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,6,0,0,False,75.0,260.0,4.65,37.0,35.5,125.0,7.12,4.4
00-0030386,William Gholston,DT,Michigan State,1991-07-31,2013,2024,7,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,20.5,1,126,0,0,False,78.0,281.0,4.96,23.0,28.5,110.0,7.2,4.59
GIA083058,Ralph Giacomarro,P,Penn State,1961-01-17,1983,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,268,0,0,False,73.0,190.0,,,,,,
00-0026290,Breno Giacomini,OT,Louisville,1985-09-27,2008,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,150,0,0,False,79.0,320.0,5.2,23.0,22.5,108.0,7.56,4.63
GIA166116,Louie Giammona,RB,Utah State,1953-03-03,1976,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,214,0,0,False,69.0,180.0,,,,,,
00-0005921,Frank Giannetti,DE,Penn State,1968-03-14,1991,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,263,0,0,False,74.0,267.0,,,,,,
00-0039139,Jahmyr Gibbs,RB,Alabama; Georgia Tech,2002-03-20,2023,2025,1,15,0,945,316,0,10,1,11,3,0,144,94,0,3,0,3,0,0.0,0,12,2,0,False,69.0,202.0,4.36,,33.5,,,
GIB316408,Robert Giblin,DB,Houston,1952-11-18,1975,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,79,0,0,False,74.0,205.0,,,,,,
00-0005927,Aaron Gibson,OT,Wisconsin,1977-09-27,1999,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,27,0,0,False,78.0,370.0,,,,,,
00-0036328,Antonio Gibson,RB,Memphis; East Central JC,1998-06-23,2020,2025,4,61,0,2643,1283,0,22,7,29,1,0,31,4,0,0,0,0,1,0.0,0,66,0,0,False,72.0,228.0,4.39,16.0,35.0,118.0,,
00-0026937,Brandon Gibson,WR,Washington State,1987-08-13,2009,2015,6,73,0,44,2711,0,0,13,13,0,0,0,0,0,0,0,0,0,0.0,0,194,0,0,False,72.0,210.0,4.59,,,,,
00-0005932,Damon Gibson,WR,Iowa,1975-02-25,1998,2002,1,3,0,19,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,69.0,183.0,,,,,,
00-0019572,David Gibson,DB,USC,1977-11-05,2000,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,193,0,0,False,73.0,210.0,,,,,,
00-0005933,Dennis Gibson,MLB,Iowa State,1964-02-08,1987,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,203,0,0,False,74.0,240.0,,,,,,
00-0020418,Derrick Gibson,DB,Florida State,1979-03-22,2001,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,28,0,0,False,74.0,215.0,4.45,17.0,,,,
GIB632816,Ernest Gibson,DB,Furman,1961-10-03,1984,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,151,0,0,False,70.0,189.0,,,,,,
00-0032155,Laurence Gibson,OT,Virginia Tech,1991-03-19,2015,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,243,0,0,False,78.0,300.0,5.04,24.0,33.5,113.0,7.72,4.56
00-0026324,Mike Gibson,OT,California; Solano Community College,1985-11-18,2008,2013,1,1,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,184,0,0,False,76.0,305.0,5.27,31.0,27.0,110.0,7.21,4.64
00-0005939,Oliver Gibson,DT,Notre Dame,1972-03-15,1995,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,120,0,0,False,74.0,315.0,,,,,,
00-0033573,Shelton Gibson,WR,West Virginia,1995-03-20,2017,2020,2,3,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,166,0,0,False,71.0,191.0,4.5,8.0,32.0,118.0,6.83,4.2
00-0027716,Thaddeus Gibson,DE,Ohio State,1987-10-21,2010,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,116,0,0,False,74.0,243.0,4.78,32.0,32.0,115.0,6.84,4.27
GIB791020,Tom Gibson,DE,Northern Arizona,1963-12-20,1989,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,116,0,0,False,79.0,250.0,,,,,,
00-0040179,DJ Giddens,RB,Kansas State,2003-08-26,2025,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,151,0,0,False,73.0,212.0,,,,,,
GIE415291,Jon Giesler,OT,Michigan,1956-12-23,1979,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,24,0,0,False,77.0,262.0,,,,,,
00-0025992,Samuel Giguere,WR,,1985-07-11,2008,2010,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,71.0,215.0,,,,,,
00-0021901,Tony Gilbert,LB,Georgia,1979-10-16,2003,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,210,0,0,False,72.0,245.0,4.86,19.0,27.5,109.0,,
GIL022448,Daren Gilbert,OT,California State-Fullerton,1963-10-03,1985,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,38,0,0,False,78.0,285.0,,,,,,
GIL044896,Freddie Gilbert,DE,Georgia,1962-04-08,1986,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,19,0,0,False,76.0,275.0,,,,,,
00-0031395,Garrett Gilbert,QB,SMU; Texas,1991-07-01,2014,2022,4,8,477,25,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,214,0,0,False,76.0,221.0,,,,,,
00-0026900,Jarron Gilbert,DT,San Jose State,1986-09-30,2009,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,68,0,0,False,77.0,289.0,4.81,28.0,35.5,119.0,7.7,4.56
00-0031438,Justin Gilbert,DB,Oklahoma State,1991-11-07,2014,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,8,0,0,False,72.0,202.0,4.37,20.0,35.5,126.0,6.92,
00-0028001,Marcus Gilbert,OT,Florida,1988-02-15,2011,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,63,0,0,False,78.0,330.0,5.41,30.0,,,,
00-0005962,Sean Gilbert,DT,Pittsburgh,1970-04-10,1992,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3,0,0,False,77.0,318.0,,,,,,
00-0035223,Ulysees Gilbert,LB,Akron,1997-08-09,2019,2022,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,0,207,0,0,False,72.0,230.0,,,,,,
00-0027988,Marcus Gilchrist,S,Clemson,1988-12-08,2011,2020,6,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382,4.0,14,50,0,0,False,70.0,200.0,4.45,26.0,38.5,119.0,6.81,4.12
00-0005967,Jason Gildon,LB,Oklahoma State,1972-07-31,1994,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,88,0,0,False,76.0,250.0,,,,,,
GIL269376,Jimmie Giles,TE,Alcorn State,1954-11-08,1977,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,70,0,0,False,75.0,239.0,,,,,,
00-0030476,Garrett Gilkey,C,Chadron State,1990-07-09,2013,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,227,0,0,False,78.0,315.0,5.29,28.0,30.0,108.0,7.65,4.75
GIL274988,Randy Gill,LB,San Jose State; Mount Hood Community College,1956-08-01,1978,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,265,0,0,False,74.0,230.0,,,,,,
GIL291824,Owen Gill,RB,Iowa,1962-02-19,1985,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,53,0,0,False,73.0,230.0,,,,,,
00-0037097,Trenton Gill,P,N.C. State,1999-01-01,2022,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,255,0,0,False,76.0,219.0,,,,,,
00-0035042,Jamie Gillan,P,University of Arkansas at Pine Bluff,1997-07-04,2019,2025,3,5,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,73.0,207.0,,,,,,
00-0035304,Cullen Gillaspia,RB,Texas A&M,1995-05-12,2019,2022,1,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0,220,0,0,False,74.0,235.0,,,,,,
GIL381616,John Gillen,LB,Illinois,1958-11-05,1981,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,116,0,0,False,75.0,227.0,,,,,,
00-0036853,Tyree Gillespie,SAF,Missouri,1997-09-05,2021,2023,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,143,0,0,False,72.0,207.0,4.38,15.0,,,7.06,
00-0020030,Dondre Gilliam,WR,University of Millersville; University of Cheyney,1977-02-09,2002,2003,1,2,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,72.0,185.0,,,,,,
00-0036187,Reggie Gilliam,FB,Toledo,1997-08-20,2020,2025,4,13,0,3,111,0,0,2,2,2,0,0,12,0,0,0,0,0,0.0,0,999,0,0,False,72.0,244.0,,,,,,
00-0005990,Cory Gilliard,DB,Ball State,1974-10-10,1997,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,124,0,0,False,72.0,210.0,,,,,,
00-0035859,Blake Gillikin,P,Penn State,1998-01-21,2020,2025,2,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,74.0,196.0,,,,,,
00-0030433,Mike Gillislee,RB,Florida,1990-11-01,2013,2018,5,34,0,1291,103,0,16,1,17,0,0,0,0,0,0,0,0,9,0.0,0,164,0,0,False,71.0,210.0,4.55,15.0,30.5,119.0,7.12,4.4
00-0030992,Crockett Gillmore,TE,Colorado State,1991-11-16,2014,2017,3,24,0,0,604,0,0,6,6,2,0,0,30,0,0,1,1,0,0.0,0,99,0,0,False,78.0,266.0,4.89,,33.5,120.0,7.42,4.44
00-0040640,Ashton Gillotte,DE,Louisville,2002-10-30,2025,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,66,0,0,False,75.0,270.0,,,,,,
00-0036380,Alohi Gilman,SAF,Notre Dame,1997-09-17,2020,2025,2,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,1.0,5,186,0,0,False,70.0,201.0,4.6,17.0,32.0,119.0,6.81,4.08
00-0019302,Bryan Gilmore,WR,Midwestern State,1978-07-21,2000,2007,6,40,0,86,799,0,0,5,5,0,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,72.0,200.0,,,,,,
00-0021304,John Gilmore,TE,Penn State,1979-09-21,2002,2011,9,45,0,0,556,0,0,6,6,1,0,0,3,0,0,0,0,0,0.0,0,196,0,0,False,77.0,257.0,,,,,,
00-0029542,Stephon Gilmore,CB,South Carolina,1990-09-19,2012,2024,12,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,521,1.0,32,10,5,2,False,72.0,190.0,4.38,15.0,36.0,123.0,6.61,3.94
00-0028646,David Gilreath,WR,Wisconsin,1988-12-11,2011,2014,1,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,70.0,169.0,,,,,,
00-0027700,Mardy Gilyard,WR,Cincinnati,1986-12-02,2010,2012,2,8,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,99,0,0,False,71.0,194.0,4.61,,39.0,116.0,6.92,4.4
00-0025396,Ted Ginn,WR,Ohio State,1985-04-12,2007,2020,14,172,10,486,5742,0,2,33,35,14,0,47,589,0,1,1,2,6,0.0,0,9,0,0,False,71.0,167.0,4.38,,,,,
GIN415290,Tommie Ginn,G,Arkansas,1958-01-25,1980,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,120,0,0,False,75.0,253.0,,,,,,
00-0023569,Matt Giordano,FS,California; Fresno City College,1982-10-16,2005,2013,1,1,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,135,0,0,False,71.0,208.0,,,,,,
00-0036305,Trevis Gipson,LB,Tulsa,1997-06-13,2020,2025,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,11.0,0,155,0,0,False,76.0,263.0,,25.0,,,,
00-0038496,Xavier Gipson,WR,Stephen F. Austin State,2001-03-08,2023,2025,1,14,0,68,229,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,69.0,189.0,,,,,,
GIS415291,Andrew Gissinger,OT,Syracuse,1959-07-04,1982,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,141,0,0,False,77.0,280.0,,,,,,
00-0029614,Chris Givens,WR,Wake Forest,1989-12-06,2012,2015,4,54,0,42,1779,0,0,5,5,0,0,0,0,0,0,0,0,1,0.0,0,999,0,0,False,72.0,203.0,4.35,19.0,33.5,118.0,6.97,4.23
00-0021353,David Givens,WR,Notre Dame,1980-08-16,2002,2007,5,49,0,16,2316,0,0,12,12,8,0,-2,324,0,0,7,7,0,0.0,0,253,0,0,False,72.0,215.0,4.56,,40.5,126.0,6.82,4.13
00-0006014,Reggie Givens,LB,Penn State,1971-10-03,1998,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,213,0,0,False,72.0,234.0,,,,,,
00-0006015,Ernest Givins,WR,Louisville; Northeast Oklahoma,1964-09-03,1986,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,34,0,0,False,69.0,181.0,,,,,,
00-0036324,Jeff Gladney,CB,TCU,1996-12-12,2020,2020,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0.0,0,31,0,0,False,70.0,191.0,4.48,17.0,37.5,124.0,7.26,
00-0032395,Graham Glasgow,C,Michigan,1992-08-19,2016,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,95,0,0,False,78.0,315.0,5.13,23.0,25.0,106.0,7.63,4.63
00-0036229,Jordan Glasgow,LB,Michigan,1996-06-28,2020,2021,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.0,0,213,0,0,False,72.0,225.0,,,,,,
00-0006026,Nesby Glasgow,DB,Washington,1957-04-15,1979,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,207,0,0,False,70.0,180.0,,,,,,
00-0033786,Ryan Glasgow,DT,Michigan,1993-09-30,2017,2020,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0.0,0,138,0,0,False,75.0,300.0,5.13,20.0,27.5,105.0,7.55,4.5
GLA528542,William Glass,G,Baylor,1957-12-21,1980,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,86,0,0,False,76.0,261.0,,,,,,
GLA641801,Tom Glassic,G,Virginia,1954-04-17,1976,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,15,0,0,False,75.0,254.0,,,,,,
00-0039349,DJ Glaze,OT,Maryland,2002-08-04,2024,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,77,0,0,False,76.0,331.0,,,,,,
00-0006034,Aaron Glenn,DB,Texas A&M; Navarro,1972-07-16,1994,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,12,0,0,False,69.0,183.0,,,,,,
00-0029561,Cordy Glenn,OT,Georgia,1989-09-18,2012,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,41,0,0,False,78.0,345.0,5.08,31.0,23.5,93.0,8.13,5.0
00-0020401,Jason Glenn,LB,Texas A&M,1979-08-20,2001,2006,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,173,0,0,False,72.0,231.0,4.94,14.0,36.0,115.0,7.16,4.31
00-0006036,Kerry Glenn,DB,Minnesota,1962-01-03,1985,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,262,0,0,False,69.0,175.0,,,,,,
00-0026921,Cody Glenn,LB,Nebraska,1986-10-06,2009,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,158,0,0,False,72.0,240.0,4.67,25.0,,,,
00-0006042,Tarik Glenn,OT,California,1976-05-25,1997,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,19,0,0,False,77.0,332.0,,,,,,
